,Location,Departure_airport,Destination,Arrival_airport,Age,Income,Car travel time,Car travel cost,Air travel time,Air travel cost,Mode,Aircraft
197,Los Angeles city,LAX,San Diego city,LAX,45-64,65290.0,0.6194999999999999,6.194999999999999,2.7838333333333334,1000.0,Car,Narrowbody
198,Los Angeles city,LAX,Phoenix city,PHX,45-64,65290.0,7.05225,70.5225,4.048233822937657,87.76557375898219,Air,Hydrogen-electric regional
199,Los Angeles city,LAX,San Francisco city,SFO,25-44,65290.0,7.545638888888889,75.4563888888889,3.696193116869494,50.60028545227325,Air,Narrowbody
200,Washington city,BWI,Philadelphia city,PHL,45-64,90842.0,2.9165277777777776,29.165277777777774,3.4757496180608527,34.86158189407064,Car,Battery-electric regional
201,Sacramento city,SMF,Sacramento city,SMF,15-24,65847.0,0.0,0.0,2.780777777777778,1000.0,Car,Narrowbody
202,Charlotte city,CLT,New York city,EWR,25-44,65359.0,12.572333333333331,125.72333333333331,4.121661199205979,67.37688321061025,Air,Widebody
203,New York city,EWR,Chicago city,ORD,25-44,67046.0,14.73025,147.3025,4.827858714836292,91.81193240438456,Air,Widebody
204,Philadelphia city,PHL,Houston city,AUS,15-24,49127.0,32.52019444444444,325.2019444444444,11.447633571543772,159.86283068283157,Air,Widebody
205,Seattle city,PDX,New York city,EWR,65+,97185.0,50.69094444444444,506.9094444444444,12.38229040533087,339.52289733144636,Air,Narrowbody
206,New York city,EWR,Denver city,DEN,65+,67046.0,32.29175,322.9175,7.069754994631531,190.40141909628713,Air,Widebody
207,Philadelphia city,PHL,Los Angeles city,LAX,45-64,49127.0,48.90125,489.0125,8.708112904443354,268.8691528831462,Air,Widebody
208,Tucson city,PHX,New York city,EWR,25-44,45227.0,44.15102777777778,441.5102777777778,9.621749076938746,240.01277332385538,Air,Widebody
209,Charlotte city,CLT,New York city,EWR,65+,65359.0,12.572333333333331,125.72333333333331,4.121661199205979,67.37688321061025,Air,Widebody
210,Chicago city,ORD,Seattle city,PDX,45-64,62097.0,36.08288888888889,360.82888888888886,10.797953518959394,217.16469659704694,Air,Widebody
211,Chicago city,ORD,Los Angeles city,LAX,25-44,62097.0,35.83991666666667,358.3991666666667,7.441917756384887,200.11302973443154,Air,Widebody
212,Chicago city,ORD,Detroit city,DTW,65+,62097.0,5.197777777777778,51.977777777777774,3.75025509704522,40.748539070067935,Air,Narrowbody
213,Mesa city,PHX,New York city,EWR,65+,61640.0,44.02144444444445,440.2144444444445,7.931637965827635,240.01277332385538,Air,Widebody
214,Chicago city,ORD,Memphis city,MEM,45-64,62097.0,9.782694444444443,97.82694444444444,4.038073986047391,63.8721957400135,Air,Widebody
215,New York city,EWR,New York city,EWR,25-44,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
216,Philadelphia city,PHL,Chicago city,ORD,45-64,49127.0,13.943666666666664,139.43666666666664,4.688341316821591,97.39459249993945,Air,Narrowbody
217,Phoenix city,PHX,Oklahoma City city,DFW,65+,60914.0,17.175833333333333,171.75833333333333,7.713679780651807,110.97250367047641,Air,Narrowbody
218,Seattle city,PDX,Philadelphia city,PHL,25-44,97185.0,49.94719444444444,499.47194444444443,12.239585356851196,333.46288125018043,Air,Narrowbody
219,Chicago city,ORD,El Paso city,PHX,25-44,62097.0,26.844694444444443,268.4469444444444,13.726276966894025,166.14006755284746,Air,Widebody
220,Milwaukee city,ORD,Columbus city,CLE,25-44,43125.0,8.826472222222222,88.26472222222222,7.662468044599596,83.7916593865329,Air,Hydrogen-electric regional
221,San Diego city,LAX,New York city,EWR,25-44,83454.0,50.06330555555555,500.63305555555553,8.669292856606729,313.61143633924394,Air,Narrowbody
222,New York city,EWR,Los Angeles city,LAX,65+,67046.0,50.18533333333334,501.8533333333334,8.897570634384506,313.61143633924394,Air,Narrowbody
223,Los Angeles city,LAX,Philadelphia city,PHL,45-64,65290.0,48.90125,489.0125,8.708112904443356,305.20203182534925,Air,Narrowbody
224,Houston city,AUS,New York city,EWR,45-64,53600.0,34.07541666666667,340.7541666666667,11.664814052648198,168.45886900916858,Air,Widebody
225,New York city,EWR,Mesa city,PHX,25-44,67046.0,44.02144444444445,440.2144444444445,7.931637965827635,240.01277332385538,Air,Widebody
226,Los Angeles city,LAX,Oklahoma City city,DFW,65+,65290.0,23.377277777777778,233.77277777777778,8.884951386945884,154.2749551776422,Air,Narrowbody
227,El Paso city,PHX,Chicago city,ORD,25-44,48866.0,26.844694444444443,268.4469444444444,13.726276966894025,188.05468391111947,Air,Narrowbody
228,Los Angeles city,LAX,New York city,EWR,25-44,65290.0,50.18533333333334,501.8533333333334,8.897570634384506,313.61143633924394,Air,Narrowbody
229,Seattle city,PDX,Houston city,AUS,15-24,97185.0,34.69238888888889,346.92388888888894,15.451128744453488,223.90720413787164,Air,Narrowbody
230,Chicago city,ORD,Los Angeles city,LAX,45-64,62097.0,35.83991666666667,358.3991666666667,7.441917756384887,200.11302973443154,Air,Widebody
231,Washington city,BWI,Philadelphia city,PHL,25-44,90842.0,2.9165277777777776,29.165277777777774,3.4757496180608527,34.86158189407064,Car,Battery-electric regional
232,New York city,EWR,Portland city,PDX,25-44,67046.0,50.992666666666665,509.9266666666666,9.090595960886425,298.9658745243989,Air,Widebody
233,Mesa city,PHX,New York city,EWR,25-44,61640.0,44.02144444444445,440.2144444444445,7.931637965827635,240.01277332385538,Air,Widebody
234,Chicago city,ORD,New York city,EWR,25-44,62097.0,14.73025,147.3025,4.827858714836293,103.29442463248704,Air,Narrowbody
235,San Jose city,SFO,Chicago city,ORD,65+,117324.0,37.47852777777778,374.78527777777776,8.120876134291644,216.4709102343437,Air,Widebody
236,New York city,EWR,Denver city,DEN,25-44,67046.0,32.29175,322.9175,7.069754994631531,190.40141909628713,Air,Widebody
237,New York city,EWR,Chicago city,ORD,65+,67046.0,14.73025,147.3025,4.827858714836292,91.81193240438456,Air,Widebody
238,Houston city,AUS,San Jose city,SFO,25-44,53600.0,26.06747222222222,260.6747222222222,12.05841642488051,165.3505665595988,Air,Widebody
239,Oklahoma City city,DFW,Washington city,BWI,15-24,56456.0,24.14780555555556,241.4780555555556,9.226741799436708,156.9403109962271,Air,Narrowbody
240,Portland city,PDX,Phoenix city,PHX,65+,73159.0,24.75558333333333,247.5558333333333,4.93376764312004,138.33323125842657,Air,Narrowbody
241,New York city,EWR,New York city,EWR,25-44,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
242,Portland city,PDX,Los Angeles city,LAX,65+,73159.0,18.590055555555555,185.90055555555554,4.80594870355644,116.35454367434758,Air,Narrowbody
243,Seattle city,PDX,San Jose city,SFO,25-44,97185.0,16.096333333333334,160.96333333333334,8.524279379744554,139.17805689563917,Air,Hydrogen-electric regional
244,El Paso city,PHX,New York city,EWR,45-64,48866.0,39.00111111111111,390.01111111111106,15.13069352138319,240.01277332385538,Air,Widebody
245,San Diego city,LAX,Philadelphia city,PHL,25-44,83454.0,48.779222222222224,487.7922222222222,8.479835126665577,305.20203182534925,Air,Narrowbody
246,New York city,EWR,Chicago city,ORD,25-44,67046.0,14.73025,147.3025,4.827858714836292,91.81193240438456,Air,Widebody
247,Philadelphia city,PHL,New York city,EWR,45-64,49127.0,1.982361111111111,19.82361111111111,3.0529714233965883,45.87566570739386,Car,Battery-electric commuter
248,Mesa city,PHX,Chicago city,ORD,15-24,61640.0,31.17833333333333,311.7833333333333,6.527221411338469,188.05468391111947,Air,Narrowbody
249,Los Angeles city,LAX,New York city,EWR,15-24,65290.0,50.18533333333334,501.8533333333334,8.897570634384506,313.61143633924394,Air,Narrowbody
250,New York city,EWR,San Francisco city,SFO,25-44,67046.0,51.29608333333333,512.9608333333333,9.21911330839058,335.9936071130333,Air,Narrowbody
251,San Francisco city,SFO,Portland city,PDX,25-44,119136.0,12.275361111111112,122.75361111111111,4.800973824188998,139.17805689563917,Air,Hydrogen-electric regional
252,Philadelphia city,PHL,New York city,EWR,45-64,49127.0,1.982361111111111,19.82361111111111,3.0529714233965883,45.87566570739386,Car,Battery-electric commuter
253,New York city,EWR,Detroit city,DTW,45-64,67046.0,11.589333333333332,115.89333333333332,4.127911424856764,73.39329340811078,Air,Narrowbody
254,New York city,EWR,San Diego city,LAX,25-44,67046.0,50.06330555555555,500.63305555555553,8.669292856606729,313.61143633924394,Air,Narrowbody
255,Chicago city,ORD,Milwaukee city,ORD,45-64,62097.0,2.2166944444444447,22.166944444444447,4.531638888888889,1000.0,Car,Narrowbody
256,Philadelphia city,PHL,Sacramento city,SMF,45-64,49127.0,48.81066666666666,488.1066666666666,8.937729890604466,322.55302420848733,Air,Narrowbody
257,San Jose city,SFO,Los Angeles city,LAX,25-44,117324.0,6.7981388888888885,67.98138888888889,4.127804227980605,50.60028545227325,Air,Narrowbody
258,Los Angeles city,LAX,Columbus city,CLE,15-24,65290.0,40.100722222222224,401.00722222222225,10.046015577920056,264.4934942881923,Air,Narrowbody
259,New York city,EWR,Philadelphia city,PHL,45-64,67046.0,1.982361111111111,19.82361111111111,2.8809416686420595,20.23719059439736,Car,Narrowbody
260,Denver city,DEN,New York city,EWR,45-64,72661.0,32.29175,322.9175,7.069754994631531,215.72117175135045,Air,Narrowbody
261,San Francisco city,SFO,Philadelphia city,PHL,15-24,119136.0,50.5095,505.095,9.043206577389487,328.2651594804369,Air,Narrowbody
262,Los Angeles city,LAX,Chicago city,ORD,45-64,65290.0,35.83991666666667,358.3991666666667,7.441917756384887,226.79582920183086,Air,Narrowbody
263,New York city,EWR,Tucson city,PHX,65+,67046.0,44.15102777777778,441.5102777777778,9.621749076938746,240.01277332385538,Air,Widebody
264,Houston city,AUS,Los Angeles city,LAX,25-44,53600.0,20.13047222222222,201.3047222222222,11.070224587683246,135.36582773775723,Air,Widebody
265,Detroit city,DTW,Chicago city,ORD,45-64,32498.0,5.197777777777778,51.977777777777774,3.75025509704522,40.748539070067935,Air,Narrowbody
266,Memphis city,MEM,Columbus city,CLE,15-24,41864.0,11.04188888888889,110.4188888888889,6.210024850961815,87.41495060125688,Air,Narrowbody
267,Detroit city,DTW,Los Angeles city,LAX,25-44,32498.0,40.57886111111111,405.7886111111111,7.931682979476432,226.3186217067396,Air,Widebody
268,Washington city,BWI,New York city,EWR,45-64,90842.0,4.579916666666667,45.799166666666665,3.9330987124885666,85.29623547931789,Car,Battery-electric commuter
269,New York city,EWR,Los Angeles city,LAX,25-44,67046.0,50.18533333333334,501.8533333333334,8.897570634384506,313.61143633924394,Air,Narrowbody
270,Philadelphia city,PHL,Los Angeles city,LAX,15-24,49127.0,48.90125,489.0125,8.708112904443354,268.8691528831462,Air,Widebody
271,Chicago city,ORD,Los Angeles city,LAX,25-44,62097.0,35.83991666666667,358.3991666666667,7.441917756384887,200.11302973443154,Air,Widebody
272,New York city,EWR,New York city,EWR,25-44,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
273,Oklahoma City city,DFW,New York city,EWR,25-44,56456.0,27.19558333333333,271.9558333333333,9.191901787625735,156.93565454596578,Air,Widebody
274,New York city,EWR,Seattle city,PDX,65+,67046.0,50.69094444444444,506.9094444444444,12.38229040533087,298.9658745243989,Air,Widebody
275,Los Angeles city,LAX,New York city,EWR,65+,65290.0,50.18533333333334,501.8533333333334,8.897570634384506,313.61143633924394,Air,Narrowbody
276,New York city,EWR,New York city,EWR,65+,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
277,Chicago city,ORD,Houston city,AUS,45-64,62097.0,21.991666666666667,219.91666666666669,10.699621194003424,128.5296376608868,Air,Narrowbody
278,Columbus city,CLE,Charlotte city,CLT,25-44,54902.0,8.645833333333334,86.45833333333334,6.610960747972222,106.245524490103,Air,Hydrogen-electric regional
279,Milwaukee city,ORD,Los Angeles city,LAX,25-44,43125.0,36.63608333333333,366.3608333333333,8.730278867495999,200.11302973443154,Air,Widebody
280,El Paso city,PHX,San Diego city,LAX,25-44,48866.0,14.436083333333334,144.36083333333335,10.701670019307297,48.008789667949216,Air,Widebody
281,Jacksonville city,MCO,San Diego city,LAX,15-24,55531.0,42.526583333333335,425.2658333333334,10.388350952514674,263.7858894262596,Air,Narrowbody
282,Houston city,AUS,Detroit city,DTW,25-44,53600.0,26.39247222222222,263.9247222222222,11.011140723824651,132.29216100218497,Air,Widebody
283,Washington city,BWI,Memphis city,MEM,65+,90842.0,16.06147222222222,160.6147222222222,4.90432293949171,106.26164801684092,Air,Narrowbody
284,Detroit city,DTW,Los Angeles city,LAX,15-24,32498.0,40.57886111111111,405.7886111111111,7.931682979476432,226.3186217067396,Air,Widebody
285,Sacramento city,SMF,Phoenix city,PHX,15-24,65847.0,13.641416666666666,136.41416666666666,4.141057653676905,88.09918071446701,Air,Narrowbody
286,Los Angeles city,LAX,Las Vegas city,LAS,45-64,65290.0,5.374722222222222,53.74722222222222,3.6203743713761547,60.49401696604507,Air,Hydrogen-electric regional
287,San Diego city,LAX,Oklahoma City city,DFW,15-24,83454.0,23.25525,232.5525,8.656673609168108,154.2749551776422,Air,Narrowbody
288,San Diego city,LAX,El Paso city,PHX,45-64,83454.0,14.436083333333334,144.36083333333335,11.184817156270991,87.76557375898219,Air,Hydrogen-electric regional
289,Chicago city,ORD,Sacramento city,SMF,25-44,62097.0,35.25183333333334,352.5183333333334,7.566824344657549,210.71426825701943,Air,Widebody
290,Houston city,AUS,Houston city,AUS,15-24,53600.0,0.0,0.0,13.4385,1000.0,Car,Narrowbody
291,Las Vegas city,LAS,New York city,EWR,15-24,58377.0,44.86305555555556,448.6305555555556,8.143232006453925,254.70210230040237,Air,Widebody
292,Columbus city,CLE,Seattle city,PDX,25-44,54902.0,42.55136111111111,425.5136111111111,13.470205943476637,287.3632669662427,Air,Narrowbody
293,Houston city,AUS,Phoenix city,PHX,65+,53600.0,13.171944444444444,131.71944444444443,9.906300208295445,97.71672293600899,Air,Widebody
294,Philadelphia city,PHL,New York city,EWR,45-64,49127.0,1.982361111111111,19.82361111111111,3.0529714233965883,45.87566570739386,Car,Battery-electric commuter
295,San Jose city,SFO,Philadelphia city,PHL,15-24,117324.0,51.03736111111111,510.37361111111113,9.474817688500599,328.2651594804369,Air,Narrowbody
296,Houston city,AUS,Jacksonville city,MCO,65+,53600.0,24.061,240.61,12.989564309964098,107.38995677676932,Air,Widebody
297,Washington city,BWI,New York city,EWR,25-44,90842.0,4.579916666666667,45.799166666666665,3.9330987124885666,85.29623547931789,Car,Battery-electric commuter
298,Phoenix city,PHX,Portland city,PDX,25-44,60914.0,24.75558333333333,247.5558333333333,4.933767643120041,122.53823240038093,Air,Widebody
299,New York city,EWR,Chicago city,ORD,25-44,67046.0,14.73025,147.3025,4.827858714836292,91.81193240438456,Air,Widebody
300,Charlotte city,CLT,New York city,EWR,45-64,65359.0,12.572333333333331,125.72333333333331,4.121661199205979,67.37688321061025,Air,Widebody
301,Charlotte city,CLT,Los Angeles city,LAX,45-64,65359.0,43.39227777777778,433.9227777777778,8.005054333128067,262.71710002447156,Air,Narrowbody
302,New York city,EWR,New York city,EWR,15-24,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
303,Chicago city,ORD,Houston city,AUS,25-44,62097.0,21.991666666666667,219.91666666666669,10.699621194003424,128.5296376608868,Air,Narrowbody
304,Jacksonville city,MCO,Columbus city,CLE,25-44,55531.0,15.322666666666668,153.2266666666667,9.669615257846107,117.22695843922935,Air,Narrowbody
305,New York city,EWR,San Francisco city,SFO,45-64,67046.0,51.29608333333333,512.9608333333333,9.21911330839058,335.9936071130333,Air,Narrowbody
306,Los Angeles city,LAX,Seattle city,PDX,25-44,65290.0,21.883166666666664,218.83166666666665,8.097643148000884,116.35454367434758,Air,Narrowbody
307,New York city,EWR,New York city,EWR,25-44,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
308,Chicago city,ORD,New York city,EWR,25-44,62097.0,14.73025,147.3025,4.827858714836293,103.29442463248704,Air,Narrowbody
309,San Francisco city,SFO,New York city,EWR,65+,119136.0,51.29608333333333,512.9608333333333,9.21911330839058,295.8709623265728,Air,Widebody
310,Philadelphia city,PHL,San Diego city,LAX,15-24,49127.0,48.779222222222224,487.7922222222222,8.479835126665577,268.8691528831462,Air,Widebody
311,Los Angeles city,LAX,Las Vegas city,LAS,15-24,65290.0,5.374722222222222,53.74722222222222,3.6203743713761547,60.49401696604507,Air,Hydrogen-electric regional
312,Phoenix city,PHX,Seattle city,PDX,45-64,60914.0,26.482972222222223,264.82972222222224,8.225462087564486,122.53823240038093,Air,Widebody
313,Washington city,BWI,Columbus city,CLE,25-44,90842.0,7.613416666666667,76.13416666666667,6.068873806114922,50.12639340258834,Air,Narrowbody
314,New York city,EWR,Los Angeles city,LAX,25-44,67046.0,50.18533333333334,501.8533333333334,8.897570634384506,313.61143633924394,Air,Narrowbody
315,Chicago city,ORD,New York city,EWR,25-44,62097.0,14.73025,147.3025,4.827858714836293,103.29442463248704,Air,Narrowbody
316,Seattle city,PDX,Houston city,AUS,45-64,97185.0,34.69238888888889,346.92388888888894,15.451128744453488,223.90720413787164,Air,Narrowbody
317,Oklahoma City city,DFW,New York city,EWR,25-44,56456.0,27.19558333333333,271.9558333333333,9.191901787625735,156.93565454596578,Air,Widebody
318,Houston city,AUS,Seattle city,PDX,45-64,53600.0,34.69238888888889,346.92388888888894,15.451128744453488,223.90720413787164,Air,Narrowbody
319,New York city,EWR,Los Angeles city,LAX,45-64,67046.0,50.18533333333334,501.8533333333334,8.897570634384506,313.61143633924394,Air,Narrowbody
320,Portland city,PDX,Phoenix city,PHX,25-44,73159.0,24.75558333333333,247.5558333333333,4.93376764312004,138.33323125842657,Air,Narrowbody
321,Houston city,AUS,New York city,EWR,45-64,53600.0,34.07541666666667,340.7541666666667,11.664814052648198,168.45886900916858,Air,Widebody
322,Denver city,DEN,New York city,EWR,45-64,72661.0,32.29175,322.9175,7.069754994631531,215.72117175135045,Air,Narrowbody
323,Chicago city,ORD,New York city,EWR,25-44,62097.0,14.73025,147.3025,4.827858714836293,103.29442463248704,Air,Narrowbody
324,San Diego city,LAX,Chicago city,ORD,25-44,83454.0,35.717888888888886,357.1788888888889,7.21363997860711,226.79582920183086,Air,Narrowbody
325,New York city,EWR,New York city,EWR,65+,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
326,Houston city,AUS,New York city,EWR,65+,53600.0,34.07541666666667,340.7541666666667,11.664814052648198,168.45886900916858,Air,Widebody
327,New York city,EWR,San Jose city,SFO,25-44,67046.0,51.82394444444445,518.2394444444445,9.650724419501692,335.9936071130333,Air,Narrowbody
