IATA_AIRLINE,ID_AIRLINE,IATA_DEP_AIRPORT,ID_DEP_AIRPORT,IATA_ARR_AIRPORT,ID_ARR_AIRPORT,CODESHARE,STOPS,AIRCRAFT_TYPE,dep_geometry,arr_geometry,distance
B6,3029,CLT,3876,JFK,3797,,0,E90,POINT (-80.94309998 35.2140007),POINT (-73.779317 40.639447),1105973.5588162097
B6,3029,DEN,3751,BOS,3448,,0,320,POINT (-104.6729965 39.86169815),POINT (-71.005203 42.3643),3766085.4806735795
B6,3029,DEN,3751,JFK,3797,,0,320,POINT (-104.6729965 39.86169815),POINT (-73.779317 40.639447),3440939.1036376194
B6,3029,DFW,3670,BOS,3448,,0,E90,POINT (-97.038002 32.896801),POINT (-71.005203 42.3643),3190292.1839163997
B6,3029,DTW,3645,BOS,3448,,0,E90,POINT (-83.35340118 42.21239853),POINT (-71.005203 42.3643),1374785.1719529438
B6,3029,EWR,3494,BOS,3448,,0,E90,POINT (-74.168701 40.692501),POINT (-71.005203 42.3643),431075.30628396984
B6,3029,EWR,3494,FLL,3533,,0,320,POINT (-74.168701 40.692501),POINT (-80.152702 26.072599),2069173.4317153401
B6,3029,EWR,3494,MCO,3878,,0,320,POINT (-74.168701 40.692501),POINT (-81.30899811 28.42939949),1843979.3693715995
B6,3029,EWR,3494,RSW,3793,,0,320,POINT (-74.168701 40.692501),POINT (-81.75520325 26.53619957),2080557.9984744098
B6,3029,EWR,3494,TPA,3646,,0,320,POINT (-74.168701 40.692501),POINT (-82.53320313 27.97550011),1956925.0924425877
B6,3029,FLL,3533,AUS,3673,,0,E90,POINT (-80.152702 26.072599),POINT (-97.662015 30.197535),2017529.8519683771
B6,3029,FLL,3533,BOS,3448,,0,320 E90,POINT (-80.152702 26.072599),POINT (-71.005203 42.3643),2431164.683763898
B6,3029,FLL,3533,EWR,3494,,0,320,POINT (-80.152702 26.072599),POINT (-74.168701 40.692501),2069173.4317153401
B6,3029,FLL,3533,JFK,3797,,0,320 E90,POINT (-80.152702 26.072599),POINT (-73.779317 40.639447),2076213.0429260656
B6,3029,FLL,3533,LAX,3484,,0,320,POINT (-80.152702 26.072599),POINT (-118.407997 33.942501),4377387.252351624
B6,3029,FLL,3533,RDU,3626,,0,E90,POINT (-80.152702 26.072599),POINT (-78.787498 35.877602),1284737.505567371
B6,3029,FLL,3533,SFO,3469,,0,320,POINT (-80.152702 26.072599),POINT (-122.375 37.61899948),4939115.370397059
B6,3029,IAD,3714,BOS,3448,,0,E90,POINT (-77.455803 38.9445),POINT (-71.005203 42.3643),876140.080292168
B6,3029,IAD,3714,JFK,3797,,0,E90,POINT (-77.455803 38.9445),POINT (-73.779317 40.639447),477291.3092647626
B6,3029,JFK,3797,AUS,3673,,0,320,POINT (-73.779317 40.639447),POINT (-97.662015 30.197535),3018952.3941698773
B6,3029,JFK,3797,BOS,3448,,0,E90 320,POINT (-73.779317 40.639447),POINT (-71.005203 42.3643),401382.0474806486
B6,3029,JFK,3797,CLT,3876,,0,E90,POINT (-73.779317 40.639447),POINT (-80.94309998 35.2140007),1105973.5588162097
B6,3029,JFK,3797,DEN,3751,,0,320,POINT (-73.779317 40.639447),POINT (-104.6729965 39.86169815),3440939.1036376194
B6,3029,JFK,3797,FLL,3533,,0,320 E90,POINT (-73.779317 40.639447),POINT (-80.152702 26.072599),2076213.0429260656
B6,3029,JFK,3797,IAD,3714,,0,E90,POINT (-73.779317 40.639447),POINT (-77.455803 38.9445),477291.3092647626
B6,3029,JFK,3797,LAS,3877,,0,320,POINT (-73.779317 40.639447),POINT (-115.151817 36.083361),4650818.386470079
B6,3029,JFK,3797,LAX,3484,,0,320,POINT (-73.779317 40.639447),POINT (-118.407997 33.942501),5055857.887289621
B6,3029,JFK,3797,MCO,3878,,0,320 E90,POINT (-73.779317 40.639447),POINT (-81.30899811 28.42939949),1856124.118313929
B6,3029,JFK,3797,MSY,3861,,0,E90 320,POINT (-73.779317 40.639447),POINT (-90.25800323 29.99340057),2342373.236786362
B6,3029,JFK,3797,ORD,3830,,0,320 E90,POINT (-73.779317 40.639447),POINT (-87.9048 41.9786),1584917.2504003549
B6,3029,JFK,3797,PDX,3720,,0,320,POINT (-73.779317 40.639447),POINT (-122.5979996 45.58869934),5486717.362730738
B6,3029,JFK,3797,PHX,3462,,0,320,POINT (-73.779317 40.639447),POINT (-112.005905 33.435302),4372678.664701627
B6,3029,JFK,3797,RDU,3626,,0,E90,POINT (-73.779317 40.639447),POINT (-78.787498 35.877602),875860.7038997881
B6,3029,JFK,3797,RSW,3793,,0,320,POINT (-73.779317 40.639447),POINT (-81.75520325 26.53619957),2091474.3457103723
B6,3029,JFK,3797,SAN,3731,,0,320,POINT (-73.779317 40.639447),POINT (-117.1900024 32.73360062),4955915.916571084
B6,3029,JFK,3797,SFO,3469,,0,320,POINT (-73.779317 40.639447),POINT (-122.375 37.61899948),5426993.072085411
B6,3029,JFK,3797,SLC,3536,,0,320,POINT (-73.779317 40.639447),POINT (-111.979746 40.785749),4252506.584795869
B6,3029,JFK,3797,SMF,3817,,0,320,POINT (-73.779317 40.639447),POINT (-121.5910034 38.69540024),5329794.281230771
B6,3029,JFK,3797,TPA,3646,,0,320 E90,POINT (-73.779317 40.639447),POINT (-82.53320313 27.97550011),1971145.3587877473
B6,3029,LAS,3877,BOS,3448,,0,320,POINT (-115.151817 36.083361),POINT (-71.005203 42.3643),4996761.604237029
B6,3029,LAS,3877,JFK,3797,,0,320,POINT (-115.151817 36.083361),POINT (-73.779317 40.639447),4650818.386470079
B6,3029,LAX,3484,BOS,3448,,0,320,POINT (-118.407997 33.942501),POINT (-71.005203 42.3643),5410390.171388201
